"","state","date","actuals.newCases","actuals.newDeaths","metrics.vaccinationsInitiatedRatio","metrics.vaccinationsCompletedRatio","metrics.caseDensity","population"
"7405","IA","2020-10-30",2741,9,NA,NA,56,3155070
"7406","IA","2020-10-31",2825,2,NA,NA,62.7,3155070
"7407","IA","2020-11-01",2299,17,NA,NA,67.3,3155070
"7408","IA","2020-11-02",1600,22,NA,NA,70.2,3155070
"7409","IA","2020-11-03",1879,25,NA,NA,71.2,3155070
"7410","IA","2020-11-04",2739,21,NA,NA,74.3,3155070
"7411","IA","2020-11-05",5480,13,NA,NA,88.6,3155070
"7412","IA","2020-11-06",3472,14,NA,NA,91.9,3155070
"7413","IA","2020-11-07",4372,14,NA,NA,98.9,3155070
"7414","IA","2020-11-08",4944,3,NA,NA,110.9,3155070
"7415","IA","2020-11-09",4327,27,NA,NA,123.2,3155070
"7416","IA","2020-11-10",3917,26,NA,NA,132.4,3155070
"7417","IA","2020-11-11",4630,29,NA,NA,141,3155070
"7418","IA","2020-11-12",4944,20,NA,NA,138.6,3155070
"7419","IA","2020-11-13",5489,25,NA,NA,147.7,3155070
"7420","IA","2020-11-14",4667,13,NA,NA,149,3155070
"7421","IA","2020-11-15",2757,4,NA,NA,139.1,3155070
"7422","IA","2020-11-16",3283,34,NA,NA,134.4,3155070
"7423","IA","2020-11-17",3599,41,NA,NA,133,3155070
"7424","IA","2020-11-18",4336,38,NA,NA,131.6,3155070
"7425","IA","2020-11-19",4040,25,NA,NA,127.6,3155070
"7426","IA","2020-11-20",4346,32,NA,NA,122.4,3155070
"7427","IA","2020-11-21",3285,32,NA,NA,116.1,3155070
"7428","IA","2020-11-22",2461,11,NA,NA,114.8,3155070
"7429","IA","2020-11-23",3128,20,NA,NA,114.1,3155070
"7430","IA","2020-11-24",2994,49,NA,NA,111.3,3155070
"7431","IA","2020-11-25",3502,41,NA,NA,107.6,3155070
"7432","IA","2020-11-26",2035,37,NA,NA,98.5,3155070
"7433","IA","2020-11-27",1742,11,NA,NA,86.7,3155070
"7434","IA","2020-11-28",2116,15,NA,NA,81.4,3155070
"7435","IA","2020-11-29",1509,24,NA,NA,77.1,3155070
"7436","IA","2020-11-30",1944,27,NA,NA,71.7,3155070
"7437","IA","2020-12-01",2428,23,NA,NA,69.2,3155070
"7438","IA","2020-12-02",3097,69,NA,NA,67.3,3155070
"7439","IA","2020-12-03",2563,85,NA,NA,69.7,3155070
"7440","IA","2020-12-04",2809,62,NA,NA,74.6,3155070
"7441","IA","2020-12-05",1854,17,NA,NA,73.4,3155070
"7442","IA","2020-12-06",1304,35,NA,NA,72.4,3155070
"7443","IA","2020-12-07",1296,6,NA,NA,69.5,3155070
"7444","IA","2020-12-08",252,192,NA,NA,59.7,3155070
"7445","IA","2020-12-09",2545,102,NA,NA,57.2,3155070
"7446","IA","2020-12-10",2245,99,NA,NA,55.7,3155070
"7447","IA","2020-12-11",2585,77,NA,NA,54.7,3155070
"7448","IA","2020-12-12",1397,15,NA,NA,52.6,3155070
"7449","IA","2020-12-13",1240,1,NA,NA,52.3,3155070
"7450","IA","2020-12-14",653,60,NA,NA,49.4,3155070
"7451","IA","2020-12-15",1351,68,NA,NA,54.4,3155070
"7452","IA","2020-12-16",2531,17,NA,NA,54.3,3155070
"7453","IA","2020-12-17",1426,97,NA,NA,50.6,3155070
"7454","IA","2020-12-18",2519,0,NA,NA,50.3,3155070
"7455","IA","2020-12-19",2230,82,NA,NA,54.1,3155070
"7456","IA","2020-12-20",370,56,NA,NA,50.2,3155070
"7457","IA","2020-12-21",1407,0,NA,NA,53.6,3155070
"7458","IA","2020-12-22",1558,64,NA,NA,54.5,3155070
"7459","IA","2020-12-23",1818,15,NA,NA,51.3,3155070
"7460","IA","2020-12-24",1549,71,NA,NA,51.8,3155070
"7461","IA","2020-12-25",605,5,NA,NA,43.2,3155070
"7462","IA","2020-12-26",527,0,NA,NA,35.5,3155070
"7463","IA","2020-12-27",506,1,NA,NA,36.1,3155070
"7464","IA","2020-12-28",1350,0,NA,NA,35.8,3155070
"7465","IA","2020-12-29",1661,67,NA,NA,36.3,3155070
"7466","IA","2020-12-30",1757,10,NA,NA,36,3155070
"7467","IA","2020-12-31",1645,69,NA,NA,36.5,3155070
"7468","IA","2021-01-01",1268,7,NA,NA,39.5,3155070
"7469","IA","2021-01-02",915,48,NA,NA,41.2,3155070
"7470","IA","2021-01-03",820,0,NA,NA,42.6,3155070
"7471","IA","2021-01-04",1641,46,NA,NA,44,3155070
"7472","IA","2021-01-05",1942,7,NA,NA,45.2,3155070
"7473","IA","2021-01-06",2478,61,NA,NA,48.5,3155070
"7474","IA","2021-01-07",2413,5,NA,NA,52,3155070
"7475","IA","2021-01-08",1573,59,NA,NA,53.3,3155070
"7476","IA","2021-01-09",1409,3,NA,NA,55.6,3155070
"7477","IA","2021-01-10",511,11,NA,NA,54.2,3155070
"7478","IA","2021-01-11",1092,1,NA,NA,51.7,3155070
"7479","IA","2021-01-12",1480,83,NA,NA,49.6,3155070
"7480","IA","2021-01-13",1907,10,NA,NA,47,3155070
"7481","IA","2021-01-14",1398,19,0.032,0.003,42.4,3155070
"7482","IA","2021-01-15",1368,6,0.034,0.003,41.5,3155070
"7483","IA","2021-01-16",821,64,NA,NA,38.8,3155070
"7484","IA","2021-01-17",403,2,NA,NA,38.3,3155070
"7485","IA","2021-01-18",931,1,NA,NA,37.6,3155070
"7486","IA","2021-01-19",1220,8,0.041,0.004,36.4,3155070
"7487","IA","2021-01-20",1485,62,0.042,0.004,34.5,3155070
"7488","IA","2021-01-21",1653,51,0.044,0.005,35.7,3155070
"7489","IA","2021-01-22",1255,33,0.046,0.007,35.2,3155070
"7490","IA","2021-01-23",930,8,0.048,0.008,35.7,3155070
"7491","IA","2021-01-24",515,1,0.05,0.01,36.2,3155070
"7492","IA","2021-01-25",767,1,0.051,0.01,35.4,3155070
"7493","IA","2021-01-26",1095,4,0.052,0.01,34.9,3155070
"7494","IA","2021-01-27",1112,8,0.052,0.011,33.2,3155070
"7495","IA","2021-01-28",1010,32,0.054,0.013,30.3,3155070
"7496","IA","2021-01-29",565,45,0.055,0.015,27.1,3155070
"7497","IA","2021-01-30",1421,74,0.058,0.017,29.4,3155070
"7498","IA","2021-01-31",298,NA,0.06,0.018,28.4,3155070
"7499","IA","2021-02-01",779,5,0.061,0.019,28.4,3155070
"7500","IA","2021-02-02",1087,13,0.062,0.019,28.4,3155070
"7501","IA","2021-02-03",1034,56,0.063,0.02,28,3155070
"7502","IA","2021-02-04",908,58,0.065,0.022,27.6,3155070
"7503","IA","2021-02-05",581,34,0.068,0.024,27.7,3155070
"7504","IA","2021-02-06",509,41,0.071,0.026,23.5,3155070
"7505","IA","2021-02-07",284,0,0.075,0.028,23.5,3155070
"7506","IA","2021-02-08",629,2,NA,NA,22.8,3155070
"7507","IA","2021-02-09",931,35,0.082,0.029,22.1,3155070
"7508","IA","2021-02-10",911,29,0.085,0.03,21.5,3155070
"7509","IA","2021-02-11",371,22,0.09,0.032,19.1,3155070
"7510","IA","2021-02-12",1133,27,0.095,0.033,21.6,3155070
"7511","IA","2021-02-13",474,13,0.101,0.035,21.4,3155070
"7512","IA","2021-02-14",219,0,0.106,0.037,21.1,3155070
"7513","IA","2021-02-15",468,1,NA,NA,20.4,3155070
"7514","IA","2021-02-16",592,26,0.114,0.038,18.9,3155070
"7515","IA","2021-02-17",588,43,0.117,0.039,17.4,3155070
"7516","IA","2021-02-18",596,15,0.12,0.039,18.4,3155070
"7517","IA","2021-02-19",245,15,0.131,0.043,14.4,3155070
"7518","IA","2021-02-20",478,0,0.136,0.045,14.4,3155070
"7519","IA","2021-02-21",415,0,0.141,0.047,15.3,3155070
"7520","IA","2021-02-22",447,38,0.145,0.048,15.2,3155070
"7521","IA","2021-02-23",875,26,0.146,0.049,16.5,3155070
"7522","IA","2021-02-24",703,15,0.148,0.049,17,3155070
"7523","IA","2021-02-25",557,23,0.15,0.05,16.8,3155070
"7524","IA","2021-02-26",618,25,0.156,0.052,18.5,3155070
"7525","IA","2021-02-27",430,7,0.163,0.054,18.3,3155070
"7526","IA","2021-02-28",185,0,0.169,0.057,17.3,3155070
"7527","IA","2021-03-01",435,2,0.173,0.06,17.2,3155070
"7528","IA","2021-03-02",606,26,0.175,0.06,16,3155070
"7529","IA","2021-03-03",513,3,0.177,0.062,15.1,3155070
"7530","IA","2021-03-04",579,35,0.18,0.065,15.2,3155070
"7531","IA","2021-03-05",533,13,0.184,0.07,14.9,3155070
"7532","IA","2021-03-06",390,4,0.192,0.08,14.7,3155070
"7533","IA","2021-03-07",161,6,0.2,0.087,14.6,3155070
"7534","IA","2021-03-08",456,1,0.205,0.097,14.7,3155070
"7535","IA","2021-03-09",763,15,0.207,0.099,15.4,3155070
"7536","IA","2021-03-10",487,27,0.21,0.102,15.3,3155070
"7537","IA","2021-03-11",459,20,0.216,0.108,14.7,3155070
"7538","IA","2021-03-12",506,10,0.222,0.114,14.6,3155070
"7539","IA","2021-03-13",362,2,0.233,0.129,14.5,3155070
"7540","IA","2021-03-14",181,8,0.233,0.129,14.6,3155070
"7541","IA","2021-03-15",417,1,0.238,0.134,14.4,3155070
"7542","IA","2021-03-16",548,15,0.24,0.136,13.4,3155070
"7543","IA","2021-03-17",417,10,0.24,0.136,13.1,3155070
"7544","IA","2021-03-18",592,5,0.245,0.14,13.7,3155070
"7545","IA","2021-03-19",444,0,0.252,0.147,13.4,3155070
"7546","IA","2021-03-20",340,2,0.258,0.154,13.3,3155070
"7547","IA","2021-03-21",141,1,0.264,0.16,13.1,3155070
"7548","IA","2021-03-22",433,0,0.268,0.163,13.2,3155070
"7549","IA","2021-03-23",767,7,0.27,0.164,14.2,3155070
"7550","IA","2021-03-24",605,6,0.273,0.166,15,3155070
"7551","IA","2021-03-25",902,19,0.278,0.168,16.4,3155070
"7552","IA","2021-03-26",563,8,0.284,0.173,17,3155070
"7553","IA","2021-03-27",499,2,0.292,0.178,17.7,3155070
"7554","IA","2021-03-28",160,7,0.299,0.186,17.8,3155070
"7555","IA","2021-03-29",505,4,0.303,0.19,18.1,3155070
"7556","IA","2021-03-30",537,0,0.305,0.191,17.1,3155070
"7557","IA","2021-03-31",646,14,0.308,0.193,17.3,3155070
"7558","IA","2021-04-01",735,8,0.313,0.197,16.5,3155070
"7559","IA","2021-04-02",577,3,0.32,0.202,16.6,3155070
"7560","IA","2021-04-03",493,NA,0.335,0.213,16.5,3155070
"7561","IA","2021-04-04",155,0,0.335,0.213,16.5,3155070
"7562","IA","2021-04-05",467,0,0.338,0.217,16.3,3155070
"7563","IA","2021-04-06",728,13,0.34,0.218,17.2,3155070
"7564","IA","2021-04-07",271,1,0.342,0.22,15.5,3155070
"7565","IA","2021-04-08",626,7,0.348,0.226,15,3155070
"7566","IA","2021-04-09",619,6,0.356,0.232,15.2,3155070
"7567","IA","2021-04-10",436,8,0.367,0.239,15,3155070
"7568","IA","2021-04-11",510,0,0.377,0.248,16.6,3155070
"7569","IA","2021-04-12",178,0,0.381,0.253,15.2,3155070
"7570","IA","2021-04-13",542,1,0.383,0.255,14.4,3155070
"7571","IA","2021-04-14",656,0,0.389,0.26,16.2,3155070
"7572","IA","2021-04-15",478,13,0.394,0.266,15.5,3155070
"7573","IA","2021-04-16",387,7,0.399,0.272,14.4,3155070
"7574","IA","2021-04-17",505,4,0.404,0.278,14.7,3155070
"7575","IA","2021-04-18",248,0,0.408,0.284,13.6,3155070
"7576","IA","2021-04-19",326,5,0.412,0.287,14.2,3155070
"7577","IA","2021-04-20",443,7,0.413,0.289,13.8,3155070
"7578","IA","2021-04-21",638,5,0.415,0.292,13.7,3155070
"7579","IA","2021-04-22",471,5,0.419,0.297,13.7,3155070
"7580","IA","2021-04-23",443,3,0.422,0.303,13.9,3155070
"7581","IA","2021-04-24",398,20,0.426,0.31,13.4,3155070
"7582","IA","2021-04-25",191,0,0.43,0.317,13.2,3155070
"7583","IA","2021-04-26",235,0,0.433,0.32,12.8,3155070
"7584","IA","2021-04-27",372,3,0.434,0.322,12.4,3155070
"7585","IA","2021-04-28",503,1,0.435,0.325,11.8,3155070
"7586","IA","2021-04-29",443,0,0.438,0.332,11.7,3155070
"7587","IA","2021-04-30",365,19,0.441,0.338,11.4,3155070
"7588","IA","2021-05-01",387,2,0.443,0.345,11.3,3155070
"7589","IA","2021-05-02",291,7,0.445,0.352,11.8,3155070
"7590","IA","2021-05-03",231,0,0.447,0.356,11.7,3155070
"7591","IA","2021-05-04",376,1,0.447,0.358,11.8,3155070
"7592","IA","2021-05-05",440,2,0.449,0.361,11.5,3155070
"7593","IA","2021-05-06",380,18,0.451,0.365,11.2,3155070
"7594","IA","2021-05-07",346,3,0.453,0.371,11.1,3155070
"7595","IA","2021-05-08",271,1,0.454,0.377,10.6,3155070
"7596","IA","2021-05-09",152,1,0.456,0.382,9.9,3155070
"7597","IA","2021-05-10",194,0,0.458,0.386,9.8,3155070
"7598","IA","2021-05-11",281,4,0.459,0.388,9.3,3155070
"7599","IA","2021-05-12",377,5,0.459,0.39,9.1,3155070
"7600","IA","2021-05-13",256,4,0.461,0.393,8.5,3155070
"7601","IA","2021-05-14",232,1,0.462,0.397,8,3155070
"7602","IA","2021-05-15",175,2,0.463,0.401,7.5,3155070
"7603","IA","2021-05-16",138,5,0.465,0.406,7.5,3155070
"7604","IA","2021-05-17",121,0,0.467,0.409,7.2,3155070
"7605","IA","2021-05-18",201,7,0.469,0.41,6.8,3155070
"7606","IA","2021-05-19",297,5,0.47,0.412,6.4,3155070
"7607","IA","2021-05-20",208,7,0.473,0.415,6.2,3155070
"7608","IA","2021-05-21",168,10,0.476,0.419,5.9,3155070
"7609","IA","2021-05-22",154,0,0.479,0.422,5.8,3155070
"7610","IA","2021-05-23",108,0,0.482,0.425,5.7,3155070
"7611","IA","2021-05-24",96,0,0.483,0.427,5.6,3155070
"7612","IA","2021-05-25",154,4,0.484,0.427,5.4,3155070
"7613","IA","2021-05-26",161,5,0.486,0.429,4.7,3155070
"7614","IA","2021-05-27",102,4,0.487,0.431,4.3,3155070
"7615","IA","2021-05-28",118,5,0.489,0.433,4,3155070
"7616","IA","2021-05-29",75,2,0.49,0.435,3.7,3155070
"7617","IA","2021-05-30",53,0,0.492,0.437,3.4,3155070
"7618","IA","2021-05-31",40,0,NA,NA,3.2,3155070
"7619","IA","2021-06-01",49,2,0.493,0.439,2.7,3155070
"7620","IA","2021-06-02",162,4,0.494,0.44,2.7,3155070
"7621","IA","2021-06-03",126,4,0.494,0.441,2.8,3155070
"7622","IA","2021-06-04",102,2,0.495,0.442,2.7,3155070
"7623","IA","2021-06-05",93,1,0.497,0.444,2.8,3155070
"7624","IA","2021-06-06",73,4,0.498,0.446,2.9,3155070
"7625","IA","2021-06-07",35,1,0.499,0.448,2.9,3155070
"7626","IA","2021-06-08",89,5,0.499,0.449,3.1,3155070
"7627","IA","2021-06-09",95,6,0.5,0.451,2.8,3155070
"7628","IA","2021-06-10",85,11,0.501,0.453,2.6,3155070
"7629","IA","2021-06-11",109,2,0.501,0.453,2.6,3155070
"7630","IA","2021-06-12",83,2,0.502,0.455,2.6,3155070
"7631","IA","2021-06-13",52,3,0.503,0.457,2.5,3155070
"7632","IA","2021-06-14",72,0,0.504,0.459,2.6,3155070
"7633","IA","2021-06-15",103,1,0.504,0.462,2.7,3155070
"7634","IA","2021-06-16",85,6,0.504,0.462,2.7,3155070
"7635","IA","2021-06-17",72,0,0.506,0.464,2.6,3155070
"7636","IA","2021-06-18",78,0,0.506,0.466,2.5,3155070
"7637","IA","2021-06-19",62,3,0.508,0.468,2.4,3155070
"7638","IA","2021-06-20",52,2,0.508,0.47,2.4,3155070
"7639","IA","2021-06-21",39,1,0.509,0.471,2.2,3155070
"7640","IA","2021-06-22",83,2,0.509,0.471,2.1,3155070
"7641","IA","2021-06-23",91,3,0.51,0.472,2.2,3155070
"7642","IA","2021-06-24",58,4,0.51,0.473,2.1,3155070
"7643","IA","2021-06-25",78,1,0.511,0.474,2.1,3155070
"7644","IA","2021-06-26",79,6,0.512,0.475,2.2,3155070
"7645","IA","2021-06-27",54,2,0.512,0.477,2.2,3155070
"7646","IA","2021-06-28",58,0,0.513,0.479,2.3,3155070
"7647","IA","2021-06-29",94,1,0.513,0.479,2.3,3155070
"7648","IA","2021-06-30",126,4,0.514,0.48,2.5,3155070
"7649","IA","2021-07-01",99,2,0.514,0.48,2.7,3155070
"7650","IA","2021-07-02",94,2,0.515,0.481,2.7,3155070
"7651","IA","2021-07-03",66,4,0.516,0.482,2.7,3155070
"7652","IA","2021-07-04",60,0,0.516,0.483,2.7,3155070
"7653","IA","2021-07-05",27,0,NA,NA,2.6,3155070
"7654","IA","2021-07-06",78,2,0.517,0.484,2.5,3155070
"7655","IA","2021-07-07",96,1,0.517,0.484,2.4,3155070
"7656","IA","2021-07-08",0,0,0.517,0.485,1.9,3155070
"7657","IA","2021-07-09",0,0,0.518,0.486,1.5,3155070
"7658","IA","2021-07-10",290,0,0.519,0.486,2.5,3155070
"7659","IA","2021-07-11",0,0,0.519,0.487,2.2,3155070
"7660","IA","2021-07-12",0,0,0.52,0.487,2.1,3155070
"7661","IA","2021-07-13",277,0,0.52,0.487,3,3155070
"7662","IA","2021-07-14",330,9,0.521,0.488,4.1,3155070
"7663","IA","2021-07-15",43,0,0.521,0.488,4.3,3155070
"7664","IA","2021-07-16",0,0,0.522,0.489,4.3,3155070
"7665","IA","2021-07-17",405,0,0.523,0.49,4.8,3155070
"7666","IA","2021-07-18",0,0,0.523,0.49,4.8,3155070
"7667","IA","2021-07-19",0,0,0.523,0.49,4.8,3155070
"7668","IA","2021-07-20",472,0,0.524,0.491,5.7,3155070
"7669","IA","2021-07-21",475,12,0.525,0.491,6.3,3155070
"7670","IA","2021-07-22",53,0,0.525,0.492,6.4,3155070
"7671","IA","2021-07-23",0,0,0.526,0.493,6.4,3155070
"7672","IA","2021-07-24",574,0,0.527,0.493,7.1,3155070
"7673","IA","2021-07-25",0,0,0.527,0.493,7.1,3155070
"7674","IA","2021-07-26",0,0,0.527,0.493,7.1,3155070
"7675","IA","2021-07-27",586,0,0.529,0.494,7.6,3155070
"7676","IA","2021-07-28",945,13,0.53,0.495,9.8,3155070
"7677","IA","2021-07-29",85,0,0.531,0.495,9.9,3155070
"7678","IA","2021-07-30",0,0,0.532,0.496,9.9,3155070
"7679","IA","2021-07-31",881,0,0.533,0.496,11.3,3155070
"7680","IA","2021-08-01",0,0,0.533,0.496,11.3,3155070
"7681","IA","2021-08-02",0,0,0.533,0.496,11.3,3155070
"7682","IA","2021-08-03",1313,0,0.535,0.498,14.6,3155070
"7683","IA","2021-08-04",1291,10,0.536,0.498,16.2,3155070
"7684","IA","2021-08-05",0,0,0.538,0.499,15.8,3155070
"7685","IA","2021-08-06",0,0,0.539,0.499,15.8,3155070
"7686","IA","2021-08-07",1596,0,0.54,0.5,19,3155070
"7687","IA","2021-08-08",0,0,0.54,0.5,19,3155070
"7688","IA","2021-08-09",0,0,0.54,0.5,19,3155070
"7689","IA","2021-08-10",1559,0,0.543,0.501,20.1,3155070
"7690","IA","2021-08-11",1717,17,0.544,0.502,22.1,3155070
"7691","IA","2021-08-12",0,0,0.545,0.502,22.1,3155070
"7692","IA","2021-08-13",0,0,0.547,0.503,22.1,3155070
"7693","IA","2021-08-14",1950,0,0.548,0.504,23.7,3155070
"7694","IA","2021-08-15",0,0,0.548,0.504,23.7,3155070
"7695","IA","2021-08-16",0,0,0.548,0.504,23.7,3155070
"7696","IA","2021-08-17",1755,0,0.55,0.506,24.6,3155070
"7697","IA","2021-08-18",1992,16,0.551,0.506,25.8,3155070
"7698","IA","2021-08-19",0,0,0.552,0.507,25.8,3155070
"7699","IA","2021-08-20",0,0,0.553,0.508,25.8,3155070
"7700","IA","2021-08-21",2197,0,0.555,0.509,26.9,3155070
"7701","IA","2021-08-22",0,0,0.555,0.509,26.9,3155070
"7702","IA","2021-08-23",0,0,0.555,0.509,26.9,3155070
"7703","IA","2021-08-24",2355,0,0.557,0.511,29.6,3155070
"7704","IA","2021-08-25",2560,42,0.558,0.512,32.2,3155070
"7705","IA","2021-08-26",0,0,0.559,0.513,32.2,3155070
"7706","IA","2021-08-27",0,0,0.56,0.514,32.2,3155070
"7707","IA","2021-08-28",2643,0,0.561,0.515,34.2,3155070
"7708","IA","2021-08-29",0,0,0.561,0.515,34.2,3155070
"7709","IA","2021-08-30",0,0,0.561,0.515,34.2,3155070
"7710","IA","2021-08-31",2022,0,0.563,0.517,32.7,3155070
"7711","IA","2021-09-01",3643,39,0.564,0.518,37.6,3155070
"7712","IA","2021-09-02",0,0,0.564,0.519,37.6,3155070
"7713","IA","2021-09-03",0,0,0.565,0.52,37.6,3155070
"7714","IA","2021-09-04",3187,0,0.566,0.521,40.1,3155070
"7715","IA","2021-09-05",0,0,NA,NA,40.1,3155070
"7716","IA","2021-09-06",0,0,NA,NA,40.1,3155070
"7717","IA","2021-09-07",3207,0,0.566,0.521,45.4,3155070
"7718","IA","2021-09-08",2368,30,0.568,0.524,39.7,3155070
"7719","IA","2021-09-09",0,0,0.569,0.524,39.7,3155070
"7720","IA","2021-09-10",0,0,0.569,0.525,39.7,3155070
"7721","IA","2021-09-11",4016,0,0.57,0.526,43.4,3155070
"7722","IA","2021-09-12",0,0,0.57,0.526,43.4,3155070
"7723","IA","2021-09-13",0,0,0.57,0.526,43.4,3155070
"7724","IA","2021-09-14",4026,0,0.572,0.528,47.1,3155070
"7725","IA","2021-09-15",3884,64,0.573,0.529,54,3155070
"7726","IA","2021-09-16",0,0,0.573,0.53,54,3155070
"7727","IA","2021-09-17",0,0,0.574,0.531,54,3155070
"7728","IA","2021-09-18",5161,0,0.575,0.532,59.2,3155070
"7729","IA","2021-09-19",0,0,0.575,0.532,59.2,3155070
"7730","IA","2021-09-20",0,0,0.576,0.534,59.2,3155070
"7731","IA","2021-09-21",3633,0,0.576,0.534,57.4,3155070
"7732","IA","2021-09-22",3311,82,0.577,0.535,54.8,3155070
"7733","IA","2021-09-23",0,0,0.577,0.536,54.8,3155070
"7734","IA","2021-09-24",0,0,0.578,0.536,54.8,3155070
"7735","IA","2021-09-25",4485,0,0.579,0.537,51.7,3155070
"7736","IA","2021-09-26",0,0,0.579,0.537,51.7,3155070
"7737","IA","2021-09-27",0,0,0.579,0.537,51.7,3155070
"7738","IA","2021-09-28",3370,0,0.58,0.539,50.6,3155070
"7739","IA","2021-09-29",3019,81,0.581,0.539,49.2,3155070
"7740","IA","2021-09-30",0,0,0.581,0.54,49.2,3155070
"7741","IA","2021-10-01",0,0,0.582,0.541,49.2,3155070
"7742","IA","2021-10-02",3522,0,0.582,0.541,44.9,3155070
"7743","IA","2021-10-03",0,0,0.582,0.541,44.9,3155070
"7744","IA","2021-10-04",0,0,0.582,0.541,44.9,3155070
"7745","IA","2021-10-05",3329,0,0.584,0.543,44.7,3155070
"7746","IA","2021-10-06",2821,91,0.584,0.543,43.8,3155070
"7747","IA","2021-10-07",NA,0,0.585,0.544,NA,3155070
"7748","IA","2021-10-08",NA,0,0.585,0.544,NA,3155070
"7749","IA","2021-10-09",NA,NA,NA,NA,NA,3155070
"7750","ID","2020-03-01",NA,NA,NA,NA,0,1787065
"7751","ID","2020-03-02",NA,NA,NA,NA,0,1787065
"7752","ID","2020-03-03",NA,NA,NA,NA,0,1787065
"7753","ID","2020-03-04",NA,NA,NA,NA,0,1787065
"7754","ID","2020-03-05",NA,NA,NA,NA,0,1787065
"7755","ID","2020-03-06",NA,NA,NA,NA,0,1787065
"7756","ID","2020-03-07",NA,NA,NA,NA,0,1787065
"7757","ID","2020-03-08",NA,NA,NA,NA,0,1787065
"7758","ID","2020-03-09",NA,NA,NA,NA,0,1787065
"7759","ID","2020-03-10",NA,NA,NA,NA,0,1787065
"7760","ID","2020-03-11",NA,NA,NA,NA,0,1787065
"7761","ID","2020-03-12",NA,NA,NA,NA,0,1787065
"7762","ID","2020-03-13",NA,NA,NA,NA,0,1787065
"7763","ID","2020-03-14",4,0,NA,NA,0,1787065
"7764","ID","2020-03-15",0,0,NA,NA,0,1787065
"7765","ID","2020-03-16",0,0,NA,NA,0,1787065
"7766","ID","2020-03-17",4,0,NA,NA,0.1,1787065
"7767","ID","2020-03-18",2,0,NA,NA,0.1,1787065
"7768","ID","2020-03-19",12,0,NA,NA,0.2,1787065
"7769","ID","2020-03-20",8,0,NA,NA,0.2,1787065
"7770","ID","2020-03-21",11,0,NA,NA,0.3,1787065
"7771","ID","2020-03-22",5,0,NA,NA,0.3,1787065
"7772","ID","2020-03-23",3,0,NA,NA,0.4,1787065
"7773","ID","2020-03-24",23,0,NA,NA,0.5,1787065
"7774","ID","2020-03-25",50,0,NA,NA,0.9,1787065
"7775","ID","2020-03-26",66,3,NA,NA,1.3,1787065
"7776","ID","2020-03-27",43,1,NA,NA,1.6,1787065
"7777","ID","2020-03-28",30,1,NA,NA,1.8,1787065
"7778","ID","2020-03-29",48,1,NA,NA,2.1,1787065
"7779","ID","2020-03-30",105,1,NA,NA,2.9,1787065
"7780","ID","2020-03-31",111,2,NA,NA,3.6,1787065
"7781","ID","2020-04-01",143,0,NA,NA,4.4,1787065
"7782","ID","2020-04-02",222,0,NA,NA,5.6,1787065
"7783","ID","2020-04-03",121,1,NA,NA,6.2,1787065
"7784","ID","2020-04-04",64,0,NA,NA,6.5,1787065
"7785","ID","2020-04-05",24,0,NA,NA,6.3,1787065
"7786","ID","2020-04-06",70,3,NA,NA,6,1787065
"7787","ID","2020-04-07",40,2,NA,NA,5.5,1787065
"7788","ID","2020-04-08",22,4,NA,NA,4.5,1787065
"7789","ID","2020-04-09",134,5,NA,NA,3.8,1787065
"7790","ID","2020-04-10",59,1,NA,NA,3.3,1787065
"7791","ID","2020-04-11",13,2,NA,NA,2.9,1787065
"7792","ID","2020-04-12",19,0,NA,NA,2.9,1787065
"7793","ID","2020-04-13",42,6,NA,NA,2.6,1787065
"7794","ID","2020-04-14",39,6,NA,NA,2.6,1787065
"7795","ID","2020-04-15",49,2,NA,NA,2.8,1787065
"7796","ID","2020-04-16",22,0,NA,NA,1.9,1787065
"7797","ID","2020-04-17",46,2,NA,NA,1.8,1787065
"7798","ID","2020-04-18",13,1,NA,NA,1.8,1787065
"7799","ID","2020-04-19",4,1,NA,NA,1.7,1787065
"7800","ID","2020-04-20",64,3,NA,NA,1.9,1787065
"7801","ID","2020-04-21",30,3,NA,NA,1.8,1787065
"7802","ID","2020-04-22",36,3,NA,NA,1.7,1787065
"7803","ID","2020-04-23",34,0,NA,NA,1.8,1787065
"7804","ID","2020-04-24",34,0,NA,NA,1.7,1787065
"7805","ID","2020-04-25",17,2,NA,NA,1.8,1787065
"7806","ID","2020-04-26",10,0,NA,NA,1.8,1787065
"7807","ID","2020-04-27",20,2,NA,NA,1.4,1787065
"7808","ID","2020-04-28",35,2,NA,NA,1.5,1787065
"7809","ID","2020-04-29",32,0,NA,NA,1.5,1787065
"7810","ID","2020-04-30",32,3,NA,NA,1.4,1787065
"7811","ID","2020-05-01",19,0,NA,NA,1.3,1787065
"7812","ID","2020-05-02",26,1,NA,NA,1.4,1787065
"7813","ID","2020-05-03",NA,0,NA,NA,NA,1787065
"7814","ID","2020-05-04",47,0,NA,NA,1.8,1787065
"7815","ID","2020-05-05",21,2,NA,NA,1.7,1787065
"7816","ID","2020-05-06",31,1,NA,NA,1.6,1787065
"7817","ID","2020-05-07",20,0,NA,NA,1.5,1787065
"7818","ID","2020-05-08",27,0,NA,NA,1.6,1787065
"7819","ID","2020-05-09",25,0,NA,NA,1.6,1787065
"7820","ID","2020-05-10",2,0,NA,NA,1.4,1787065
"7821","ID","2020-05-11",29,2,NA,NA,1.2,1787065
